,time,lon,lat,sm,geometry,index_right,class_sm,u_sm,class_usm
239753,2023-07-01,-1.625,48.375,42.69188,POINT (-1.625 48.375),0,Modèrement sec,43.342987060546875,Modèrement sec
239754,2023-07-01,-1.375,48.375,41.282646,POINT (-1.375 48.375),0,Modèrement sec,42.665679931640625,Modèrement sec
239755,2023-07-01,-1.125,48.375,40.553505,POINT (-1.125 48.375),0,Modèrement sec,41.86197280883789,Modèrement sec
239756,2023-07-01,-0.875,48.375,38.42645,POINT (-0.875 48.375),0,Modèrement sec,40.197330474853516,Modèrement sec
239757,2023-07-01,-0.625,48.375,38.62894,POINT (-0.625 48.375),0,Modèrement sec,39.25395965576172,Modèrement sec
239758,2023-07-01,-0.375,48.375,36.63702,POINT (-0.375 48.375),0,Modèrement sec,37.654170989990234,Modèrement sec
239759,2023-07-01,-0.125,48.375,34.42947,POINT (-0.125 48.375),0,Modèrement sec,36.221561431884766,Modèrement sec
239760,2023-07-01,0.125,48.375,32.05407,POINT (0.125 48.375),0,Modèrement sec,34.60956954956055,Modèrement sec
239761,2023-07-01,0.375,48.375,29.667934,POINT (0.375 48.375),0,Très sec,32.083316802978516,Modèrement sec
239762,2023-07-01,0.625,48.375,29.473524,POINT (0.625 48.375),0,Très sec,32.51286697387695,Modèrement sec
239763,2023-07-01,0.875,48.375,30.25212,POINT (0.875 48.375),0,Modèrement sec,34.73641586303711,Modèrement sec
239764,2023-07-01,1.125,48.375,31.935038,POINT (1.125 48.375),0,Modèrement sec,37.3172607421875,Modèrement sec
239765,2023-07-01,1.375,48.375,33.59148,POINT (1.375 48.375),0,Modèrement sec,38.2288818359375,Modèrement sec
239766,2023-07-01,1.625,48.375,31.593414,POINT (1.625 48.375),0,Modèrement sec,34.86408233642578,Modèrement sec
239767,2023-07-01,1.875,48.375,25.16682,POINT (1.875 48.375),0,Très sec,28.45966911315918,Très sec
239768,2023-07-01,2.125,48.375,23.800386,POINT (2.125 48.375),0,Très sec,25.03448486328125,Très sec
239769,2023-07-01,2.375,48.375,27.31327,POINT (2.375 48.375),0,Très sec,26.933935165405273,Très sec
239770,2023-07-01,2.625,48.375,35.45577,POINT (2.625 48.375),0,Modèrement sec,32.961795806884766,Modèrement sec
239771,2023-07-01,2.875,48.375,41.972576,POINT (2.875 48.375),0,Modèrement sec,36.93754959106445,Modèrement sec
239772,2023-07-01,3.125,48.375,43.020325,POINT (3.125 48.375),0,Modèrement sec,37.00349807739258,Modèrement sec
239773,2023-07-01,3.375,48.375,42.90074,POINT (3.375 48.375),0,Modèrement sec,36.08237075805664,Modèrement sec
239774,2023-07-01,3.625,48.375,42.78586,POINT (3.625 48.375),0,Modèrement sec,35.507450103759766,Modèrement sec
239775,2023-07-01,3.875,48.375,45.44187,POINT (3.875 48.375),0,Modèrement sec,37.864803314208984,Modèrement sec
239776,2023-07-01,4.125,48.375,44.698147,POINT (4.125 48.375),0,Modèrement sec,37.749855041503906,Modèrement sec
239777,2023-07-01,4.375,48.375,38.112247,POINT (4.375 48.375),0,Modèrement sec,33.313262939453125,Modèrement sec
239778,2023-07-01,4.625,48.375,36.87198,POINT (4.625 48.375),0,Modèrement sec,32.48765182495117,Modèrement sec
239779,2023-07-01,4.875,48.375,37.39147,POINT (4.875 48.375),0,Modèrement sec,34.04116439819336,Modèrement sec
239780,2023-07-01,5.125,48.375,37.908348,POINT (5.125 48.375),0,Modèrement sec,35.23244094848633,Modèrement sec
239781,2023-07-01,5.375,48.375,37.73668,POINT (5.375 48.375),0,Modèrement sec,35.101783752441406,Modèrement sec
239782,2023-07-01,5.625,48.375,35.060276,POINT (5.625 48.375),0,Modèrement sec,32.63162612915039,Modèrement sec
239783,2023-07-01,5.875,48.375,33.11372,POINT (5.875 48.375),0,Modèrement sec,30.872528076171875,Modèrement sec
239784,2023-07-01,6.125,48.375,33.658985,POINT (6.125 48.375),0,Modèrement sec,32.212318420410156,Modèrement sec
239785,2023-07-01,6.375,48.375,43.749992,POINT (6.375 48.375),0,Modèrement sec,39.7410888671875,Modèrement sec
239786,2023-07-01,6.625,48.375,54.767693,POINT (6.625 48.375),0,Humidité normale,50.648441314697266,Humidité normale
239787,2023-07-01,6.875,48.375,65.14054,POINT (6.875 48.375),0,Modèrement humide,61.176631927490234,Humidité normale
239788,2023-07-01,7.125,48.375,64.60428,POINT (7.125 48.375),0,Humidité normale,63.40449142456055,Humidité normale
239789,2023-07-01,7.375,48.375,51.98514,POINT (7.375 48.375),0,Humidité normale,51.60117721557617,Humidité normale
239790,2023-07-01,7.625,48.375,47.969677,POINT (7.625 48.375),0,Modèrement sec,47.5363655090332,Modèrement sec
241183,2023-07-01,-4.125,48.125,39.763668,POINT (-4.125 48.125),0,Modèrement sec,34.8504524230957,Modèrement sec
241184,2023-07-01,-3.875,48.125,42.524555,POINT (-3.875 48.125),0,Modèrement sec,36.53377151489258,Modèrement sec
241185,2023-07-01,-3.625,48.125,41.716515,POINT (-3.625 48.125),0,Modèrement sec,36.39571762084961,Modèrement sec
241186,2023-07-01,-3.375,48.125,39.572453,POINT (-3.375 48.125),0,Modèrement sec,36.421199798583984,Modèrement sec
241187,2023-07-01,-3.125,48.125,39.23271,POINT (-3.125 48.125),0,Modèrement sec,36.89890670776367,Modèrement sec
241188,2023-07-01,-2.875,48.125,39.478348,POINT (-2.875 48.125),0,Modèrement sec,37.9351921081543,Modèrement sec
241189,2023-07-01,-2.625,48.125,37.487038,POINT (-2.625 48.125),0,Modèrement sec,36.79957962036133,Modèrement sec
241190,2023-07-01,-2.375,48.125,36.77492,POINT (-2.375 48.125),0,Modèrement sec,35.832645416259766,Modèrement sec
241191,2023-07-01,-2.125,48.125,39.05089,POINT (-2.125 48.125),0,Modèrement sec,38.41227340698242,Modèrement sec
241192,2023-07-01,-1.875,48.125,47.777527,POINT (-1.875 48.125),0,Modèrement sec,47.47603225708008,Modèrement sec
241193,2023-07-01,-1.625,48.125,52.601635,POINT (-1.625 48.125),0,Humidité normale,53.99257278442383,Humidité normale
241194,2023-07-01,-1.375,48.125,44.591843,POINT (-1.375 48.125),0,Modèrement sec,47.43620681762695,Modèrement sec
241195,2023-07-01,-1.125,48.125,38.97456,POINT (-1.125 48.125),0,Modèrement sec,42.66239547729492,Modèrement sec
241196,2023-07-01,-0.875,48.125,38.966366,POINT (-0.875 48.125),0,Modèrement sec,42.593780517578125,Modèrement sec
241197,2023-07-01,-0.625,48.125,39.347183,POINT (-0.625 48.125),0,Modèrement sec,41.4726676940918,Modèrement sec
241198,2023-07-01,-0.375,48.125,35.74254,POINT (-0.375 48.125),0,Modèrement sec,38.4224967956543,Modèrement sec
241199,2023-07-01,-0.125,48.125,34.6939,POINT (-0.125 48.125),0,Modèrement sec,37.42365646362305,Modèrement sec
241200,2023-07-01,0.125,48.125,36.58215,POINT (0.125 48.125),0,Modèrement sec,40.18385314941406,Modèrement sec
241201,2023-07-01,0.375,48.125,37.02235,POINT (0.375 48.125),0,Modèrement sec,39.38677978515625,Modèrement sec
241202,2023-07-01,0.625,48.125,33.12812,POINT (0.625 48.125),0,Modèrement sec,36.64591598510742,Modèrement sec
241203,2023-07-01,0.875,48.125,29.97383,POINT (0.875 48.125),0,Très sec,35.68962097167969,Modèrement sec
241204,2023-07-01,1.125,48.125,29.449514,POINT (1.125 48.125),0,Très sec,35.867252349853516,Modèrement sec
241205,2023-07-01,1.375,48.125,29.329786,POINT (1.375 48.125),0,Très sec,33.03633117675781,Modèrement sec
241206,2023-07-01,1.625,48.125,27.769768,POINT (1.625 48.125),0,Très sec,29.20935821533203,Très sec
241207,2023-07-01,1.875,48.125,25.745932,POINT (1.875 48.125),0,Très sec,27.040369033813477,Très sec
241208,2023-07-01,2.125,48.125,24.160774,POINT (2.125 48.125),0,Très sec,24.038496017456055,Très sec
241209,2023-07-01,2.375,48.125,23.22871,POINT (2.375 48.125),0,Très sec,22.076583862304688,Très sec
241210,2023-07-01,2.625,48.125,29.058157,POINT (2.625 48.125),0,Très sec,26.64280891418457,Très sec
241211,2023-07-01,2.875,48.125,39.88643,POINT (2.875 48.125),0,Modèrement sec,36.495853424072266,Modèrement sec
241212,2023-07-01,3.125,48.125,46.82863,POINT (3.125 48.125),0,Modèrement sec,42.60414505004883,Modèrement sec
241213,2023-07-01,3.375,48.125,47.68056,POINT (3.375 48.125),0,Modèrement sec,42.58443832397461,Modèrement sec
241214,2023-07-01,3.625,48.125,43.060303,POINT (3.625 48.125),0,Modèrement sec,38.62659454345703,Modèrement sec
241215,2023-07-01,3.875,48.125,43.731056,POINT (3.875 48.125),0,Modèrement sec,37.87871170043945,Modèrement sec
241216,2023-07-01,4.125,48.125,43.822742,POINT (4.125 48.125),0,Modèrement sec,37.889678955078125,Modèrement sec
241217,2023-07-01,4.375,48.125,40.98123,POINT (4.375 48.125),0,Modèrement sec,36.80451583862305,Modèrement sec
241218,2023-07-01,4.625,48.125,41.253326,POINT (4.625 48.125),0,Modèrement sec,37.6060791015625,Modèrement sec
241219,2023-07-01,4.875,48.125,39.882355,POINT (4.875 48.125),0,Modèrement sec,36.47676467895508,Modèrement sec
241220,2023-07-01,5.125,48.125,38.132935,POINT (5.125 48.125),0,Modèrement sec,35.755027770996094,Modèrement sec
241221,2023-07-01,5.375,48.125,34.276806,POINT (5.375 48.125),0,Modèrement sec,32.64848327636719,Modèrement sec
241222,2023-07-01,5.625,48.125,32.67308,POINT (5.625 48.125),0,Modèrement sec,30.24339485168457,Modèrement sec
241223,2023-07-01,5.875,48.125,35.213566,POINT (5.875 48.125),0,Modèrement sec,32.56669998168945,Modèrement sec
241224,2023-07-01,6.125,48.125,42.188084,POINT (6.125 48.125),0,Modèrement sec,39.68154525756836,Modèrement sec
241225,2023-07-01,6.375,48.125,57.08399,POINT (6.375 48.125),0,Humidité normale,52.99434280395508,Humidité normale
241226,2023-07-01,6.625,48.125,66.35444,POINT (6.625 48.125),0,Modèrement humide,61.87717819213867,Humidité normale
241227,2023-07-01,6.875,48.125,67.59128,POINT (6.875 48.125),0,Modèrement humide,63.96785354614258,Humidité normale
241228,2023-07-01,7.125,48.125,61.24053,POINT (7.125 48.125),0,Humidité normale,58.517364501953125,Humidité normale
241229,2023-07-01,7.375,48.125,47.85368,POINT (7.375 48.125),0,Modèrement sec,46.875091552734375,Modèrement sec
242623,2023-07-01,-4.125,47.875,37.66454,POINT (-4.125 47.875),0,Modèrement sec,35.780818939208984,Modèrement sec
242624,2023-07-01,-3.875,47.875,37.67528,POINT (-3.875 47.875),0,Modèrement sec,35.94512939453125,Modèrement sec
242625,2023-07-01,-3.625,47.875,37.878902,POINT (-3.625 47.875),0,Modèrement sec,36.16233825683594,Modèrement sec
242626,2023-07-01,-3.375,47.875,39.12985,POINT (-3.375 47.875),0,Modèrement sec,38.585941314697266,Modèrement sec
242627,2023-07-01,-3.125,47.875,40.380714,POINT (-3.125 47.875),0,Modèrement sec,41.126956939697266,Modèrement sec
242628,2023-07-01,-2.875,47.875,42.341347,POINT (-2.875 47.875),0,Modèrement sec,43.22809982299805,Modèrement sec
242629,2023-07-01,-2.625,47.875,41.514317,POINT (-2.625 47.875),0,Modèrement sec,43.40848922729492,Modèrement sec
242630,2023-07-01,-2.375,47.875,38.974174,POINT (-2.375 47.875),0,Modèrement sec,41.535919189453125,Modèrement sec
242631,2023-07-01,-2.125,47.875,37.55037,POINT (-2.125 47.875),0,Modèrement sec,40.34147262573242,Modèrement sec
242632,2023-07-01,-1.875,47.875,38.918285,POINT (-1.875 47.875),0,Modèrement sec,41.69767379760742,Modèrement sec
242633,2023-07-01,-1.625,47.875,38.55038,POINT (-1.625 47.875),0,Modèrement sec,42.7381477355957,Modèrement sec
242634,2023-07-01,-1.375,47.875,34.65462,POINT (-1.375 47.875),0,Modèrement sec,40.42046356201172,Modèrement sec
242635,2023-07-01,-1.125,47.875,33.425728,POINT (-1.125 47.875),0,Modèrement sec,39.44148254394531,Modèrement sec
242636,2023-07-01,-0.875,47.875,34.705574,POINT (-0.875 47.875),0,Modèrement sec,39.7925910949707,Modèrement sec
242637,2023-07-01,-0.625,47.875,35.11403,POINT (-0.625 47.875),0,Modèrement sec,39.68626403808594,Modèrement sec
242638,2023-07-01,-0.375,47.875,37.546883,POINT (-0.375 47.875),0,Modèrement sec,39.959381103515625,Modèrement sec
242639,2023-07-01,-0.125,47.875,39.308506,POINT (-0.125 47.875),0,Modèrement sec,41.43751907348633,Modèrement sec
242640,2023-07-01,0.125,47.875,39.47863,POINT (0.125 47.875),0,Modèrement sec,43.8583984375,Modèrement sec
242641,2023-07-01,0.375,47.875,36.966652,POINT (0.375 47.875),0,Modèrement sec,41.01923751831055,Modèrement sec
242642,2023-07-01,0.625,47.875,30.226675,POINT (0.625 47.875),0,Modèrement sec,36.37024688720703,Modèrement sec
242643,2023-07-01,0.875,47.875,27.98379,POINT (0.875 47.875),0,Très sec,35.14671325683594,Modèrement sec
242644,2023-07-01,1.125,47.875,27.752916,POINT (1.125 47.875),0,Très sec,34.10227966308594,Modèrement sec
242645,2023-07-01,1.375,47.875,27.919746,POINT (1.375 47.875),0,Très sec,30.514196395874023,Modèrement sec
242646,2023-07-01,1.625,47.875,29.927368,POINT (1.625 47.875),0,Très sec,31.219816207885742,Modèrement sec
242647,2023-07-01,1.875,47.875,37.543983,POINT (1.875 47.875),0,Modèrement sec,38.12233352661133,Modèrement sec
242648,2023-07-01,2.125,47.875,36.33001,POINT (2.125 47.875),0,Modèrement sec,36.444034576416016,Modèrement sec
242649,2023-07-01,2.375,47.875,33.113758,POINT (2.375 47.875),0,Modèrement sec,32.68967819213867,Modèrement sec
242650,2023-07-01,2.625,47.875,36.088993,POINT (2.625 47.875),0,Modèrement sec,33.92050552368164,Modèrement sec
242651,2023-07-01,2.875,47.875,39.624874,POINT (2.875 47.875),0,Modèrement sec,37.86167907714844,Modèrement sec
242652,2023-07-01,3.125,47.875,42.437386,POINT (3.125 47.875),0,Modèrement sec,40.5360107421875,Modèrement sec
242653,2023-07-01,3.375,47.875,42.577145,POINT (3.375 47.875),0,Modèrement sec,40.845741271972656,Modèrement sec
242654,2023-07-01,3.625,47.875,42.177925,POINT (3.625 47.875),0,Modèrement sec,38.87699508666992,Modèrement sec
242655,2023-07-01,3.875,47.875,40.595444,POINT (3.875 47.875),0,Modèrement sec,35.069366455078125,Modèrement sec
242656,2023-07-01,4.125,47.875,38.856327,POINT (4.125 47.875),0,Modèrement sec,33.355255126953125,Modèrement sec
242657,2023-07-01,4.375,47.875,37.366478,POINT (4.375 47.875),0,Modèrement sec,33.710357666015625,Modèrement sec
242658,2023-07-01,4.625,47.875,37.870426,POINT (4.625 47.875),0,Modèrement sec,35.92723083496094,Modèrement sec
242659,2023-07-01,4.875,47.875,39.972977,POINT (4.875 47.875),0,Modèrement sec,38.19900894165039,Modèrement sec
242660,2023-07-01,5.125,47.875,37.11565,POINT (5.125 47.875),0,Modèrement sec,35.6528205871582,Modèrement sec
242661,2023-07-01,5.375,47.875,31.227552,POINT (5.375 47.875),0,Modèrement sec,30.472349166870117,Modèrement sec
242662,2023-07-01,5.625,47.875,31.278969,POINT (5.625 47.875),0,Modèrement sec,30.541030883789062,Modèrement sec
242663,2023-07-01,5.875,47.875,35.234047,POINT (5.875 47.875),0,Modèrement sec,34.43955993652344,Modèrement sec
242664,2023-07-01,6.125,47.875,43.98516,POINT (6.125 47.875),0,Modèrement sec,42.366477966308594,Modèrement sec
242665,2023-07-01,6.375,47.875,56.227646,POINT (6.375 47.875),0,Humidité normale,53.20267868041992,Humidité normale
242666,2023-07-01,6.625,47.875,65.7752,POINT (6.625 47.875),0,Modèrement humide,61.527008056640625,Humidité normale
242667,2023-07-01,6.875,47.875,64.67564,POINT (6.875 47.875),0,Humidité normale,61.186492919921875,Humidité normale
242668,2023-07-01,7.125,47.875,56.705627,POINT (7.125 47.875),0,Humidité normale,53.77281188964844,Humidité normale
242669,2023-07-01,7.375,47.875,49.37741,POINT (7.375 47.875),0,Modèrement sec,47.116546630859375,Modèrement sec
244067,2023-07-01,-3.125,47.625,38.34932,POINT (-3.125 47.625),0,Modèrement sec,39.882808685302734,Modèrement sec
244068,2023-07-01,-2.875,47.625,42.033794,POINT (-2.875 47.625),0,Modèrement sec,43.11161422729492,Modèrement sec
244069,2023-07-01,-2.625,47.625,41.9678,POINT (-2.625 47.625),0,Modèrement sec,43.437591552734375,Modèrement sec
244070,2023-07-01,-2.375,47.625,38.90525,POINT (-2.375 47.625),0,Modèrement sec,42.5872688293457,Modèrement sec
244071,2023-07-01,-2.125,47.625,35.979958,POINT (-2.125 47.625),0,Modèrement sec,41.07558822631836,Modèrement sec
244072,2023-07-01,-1.875,47.625,33.077583,POINT (-1.875 47.625),0,Modèrement sec,38.78239440917969,Modèrement sec
244073,2023-07-01,-1.625,47.625,32.325005,POINT (-1.625 47.625),0,Modèrement sec,38.083709716796875,Modèrement sec
244074,2023-07-01,-1.375,47.625,30.054409,POINT (-1.375 47.625),0,Modèrement sec,38.384368896484375,Modèrement sec
244075,2023-07-01,-1.125,47.625,31.3206,POINT (-1.125 47.625),0,Modèrement sec,39.31394577026367,Modèrement sec
244076,2023-07-01,-0.875,47.625,35.572086,POINT (-0.875 47.625),0,Modèrement sec,41.91803741455078,Modèrement sec
244077,2023-07-01,-0.625,47.625,40.447605,POINT (-0.625 47.625),0,Modèrement sec,45.94211959838867,Modèrement sec
244078,2023-07-01,-0.375,47.625,41.79392,POINT (-0.375 47.625),0,Modèrement sec,43.8221435546875,Modèrement sec
244079,2023-07-01,-0.125,47.625,36.059666,POINT (-0.125 47.625),0,Modèrement sec,38.286808013916016,Modèrement sec
244080,2023-07-01,0.125,47.625,30.540226,POINT (0.125 47.625),0,Modèrement sec,34.784061431884766,Modèrement sec
244081,2023-07-01,0.375,47.625,29.448889,POINT (0.375 47.625),0,Très sec,35.36533737182617,Modèrement sec
244082,2023-07-01,0.625,47.625,29.84962,POINT (0.625 47.625),0,Très sec,35.39907455444336,Modèrement sec
244083,2023-07-01,0.875,47.625,29.985252,POINT (0.875 47.625),0,Très sec,35.129974365234375,Modèrement sec
244084,2023-07-01,1.125,47.625,30.910765,POINT (1.125 47.625),0,Modèrement sec,34.47446060180664,Modèrement sec
244085,2023-07-01,1.375,47.625,33.533485,POINT (1.375 47.625),0,Modèrement sec,34.20527267456055,Modèrement sec
244086,2023-07-01,1.625,47.625,36.12187,POINT (1.625 47.625),0,Modèrement sec,37.28703308105469,Modèrement sec
244087,2023-07-01,1.875,47.625,42.58195,POINT (1.875 47.625),0,Modèrement sec,44.196197509765625,Modèrement sec
244088,2023-07-01,2.125,47.625,43.397568,POINT (2.125 47.625),0,Modèrement sec,45.15756607055664,Modèrement sec
244089,2023-07-01,2.375,47.625,41.035244,POINT (2.375 47.625),0,Modèrement sec,41.05244445800781,Modèrement sec
244090,2023-07-01,2.625,47.625,40.578476,POINT (2.625 47.625),0,Modèrement sec,38.723079681396484,Modèrement sec
244091,2023-07-01,2.875,47.625,38.900455,POINT (2.875 47.625),0,Modèrement sec,36.69020080566406,Modèrement sec
244092,2023-07-01,3.125,47.625,37.73745,POINT (3.125 47.625),0,Modèrement sec,35.58261489868164,Modèrement sec
244093,2023-07-01,3.375,47.625,36.594006,POINT (3.375 47.625),0,Modèrement sec,34.617530822753906,Modèrement sec
244094,2023-07-01,3.625,47.625,37.42048,POINT (3.625 47.625),0,Modèrement sec,34.81300354003906,Modèrement sec
244095,2023-07-01,3.875,47.625,35.770775,POINT (3.875 47.625),0,Modèrement sec,32.553077697753906,Modèrement sec
244096,2023-07-01,4.125,47.625,32.23774,POINT (4.125 47.625),0,Modèrement sec,29.410552978515625,Très sec
244097,2023-07-01,4.375,47.625,28.971289,POINT (4.375 47.625),0,Très sec,27.300498962402344,Très sec
244098,2023-07-01,4.625,47.625,29.396044,POINT (4.625 47.625),0,Très sec,28.87993049621582,Très sec
244099,2023-07-01,4.875,47.625,35.002804,POINT (4.875 47.625),0,Modèrement sec,33.62322998046875,Modèrement sec
244100,2023-07-01,5.125,47.625,35.44927,POINT (5.125 47.625),0,Modèrement sec,33.873626708984375,Modèrement sec
244101,2023-07-01,5.375,47.625,34.488956,POINT (5.375 47.625),0,Modèrement sec,33.56326675415039,Modèrement sec
